INDEX;NAME;SHIRTNAME;JAPANESE PLAYER NAME;SPACING;COMMENTARY;AGE;NATIONALITY;FOOT;WEIGHT;HEIGHT;FORM;WEAK FOOT ACCURACY;WEAK FOOT FREQUENCY;INJURY TOLERANCE;GROWTH TYPE;MARKET PRICE;GK 0;SW 1;CB 2;LB 3;RB 4;DMF 5;CMF 6;LMF 7;RMF 8;AMF 9;LWF 10;RWF 11;SS 12;CF 13;POSITION;ATTACK;DEFENCE;HEADER ACCURACY;DRIBBLE ACCURACY;SHORT PASS ACCURACY;SHORT PASS SPEED;LONG PASS ACCURACY;LONG PASS SPEED;SHOT ACCURACY;PLACE KICKING;SWERVE;BALL CONTROLL;GOAL KEEPING SKILLS;RESPONSE;EXPLOSIVE POWER;DRIBBLE SPEED;TOP SPEED;BODY BALANCE;STAMINA;KICKING POWER;JUMP;TENACITY;TEAMWORK;S01 1-TOUCH PLAY;S02 OUTSIDE CURVE;S03 LONG THROW;S04 SUPER-SUB;S05 SPEED MERCHANT;S06 LONG RANGE DRIVE;S07 SHOULDER FEINT SKILLS;S08 TURNING SKILLS;S09 ROULETTE SKILLS;S10 FLIP FLAP SKILLS;S11 FLICKING SKILLS;S12 SCISSORS SKILLS;S13 STEP ON SKILLS;S14 DEFT TOUCH SKILLS;S15 KNUCKLE SHOT;S16 JUMPING VOLLEY;S17 SCISSOR KICK;S18 HEEL FLICK;S19 WEIGHTED PASS;S20 DOUBLE TOUCH;S21 RUN AROUND;S22 SOMBRERO;S23 180 DRAG;S24 LUNGING TACKLE;S25 DIVING HEADER;S26 GK LONG THROW;P01 CLASSIC NO.10;P02 ANCHOR MAN;P03 TRICKSTER;P04 DARTING RUN;P05 MAZING RUN;P06 PINPOINT PASS;P07 EARLY CROSS;P08 BOX TO BOX;P09 INCISIVE RUN;P10 LONG RANGER;P11 ENFORCER;P12 GOAL POACHER;P13 DUMMY RUNNER;P14 FREE ROAMING;P15 TALISMAN;P16 FOX IN THE BOX;P17 OFFENSIVE SIDEBACK;P18 TRACK BACK;ATTACK AWARENESS;DEFENCE AWARENESS;SKIN COLOR;SKIN TEXTURE;FACE MODE;LINKED FACE;FACE SLOT;LINKED HAIR;HAIR SLOT;BOOTS;UNTUCKED SHIRT;TIGHT KIT;GLOVES;DRIBBLE STYLE;FREE KICK STYLE;PENALTY KICK STYLE;DROP KICK STYLE;GOAL CELEBRATION STYLE #1;GOAL CELEBRATION STYLE #2;CLUB TEAM;NUMBER;NATIONAL TEAM
970;Giovanny;GIVANNY;??;1;0;27;Brazil;R;75;175;7;6;5;B;11;3;0;0;0;0;0;0;0;1;0;0;1;0;0;0;LWF;76;41;75;75;69;73;82;88;77;78;77;80;50;77;80;72;82;81;82;79;75;76;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Special;1;911;1;4986;10;1;0;1;1;1;1;1;0;0;Juventude;13;
977;Iniesta;A.INIESTA;?????;2;1116;33;Spain;R;65;170;6;8;6;C;34;7;0;0;0;0;0;0;1;0;0;1;0;0;1;0;CMF;85;73;62;82;90;87;83;82;79;79;74;82;50;78;80;80;72;78;79;75;62;78;95;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;2;1;1;Special;1;694;1;4497;10;1;1;1;3;1;1;1;115;76;;7;
983;Buffon;BUFFON;?????;3;372;43;Italy;R;92;192;6;4;4;B;51;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;50;96;77;70;70;70;75;76;44;44;48;70;96;87;60;60;60;86;87;87;85;88;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4346;3;1;1;1;1;1;1;1;0;0;Juventus Clássico;1;
998;Matej Kovar;KOVAR;????;3;0;24;Czech Republic;R;78;196;5;5;5;B;22;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;GK;78;82;77;66;74;71;71;71;62;64;71;71;82;83;75;65;79;83;77;77;74;78;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4520;6;1;1;1;1;8;1;1;0;0;Bayer 04 Leverkusen;17;
1001;Andrey Santos;ANDREY;??????·????;3;0;18;Brazil;R;72;176;4;4;3;B;26;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;65;65;72;78;80;75;77;75;73;60;62;75;50;77;78;79;76;77;81;77;75;75;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Special;1;131;0;4798;10;1;1;0;1;10;1;1;0;0;;7;
1036;Endy Bernadina;BERNADINA;Endy Bernadina;2;0;19;Uae;R;66;176;6;5;5;C;11;4;0;0;0;0;0;0;0;0;0;0;1;1;1;0;RWF;71;50;68;80;74;76;78;81;71;69;69;78;50;68;81;79;79;66;71;73;66;68;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;1;Build;0;346;1;4421;18;1;1;1;2;1;1;1;0;0;;7;
1049;Pinamonti;PINAMONTI;?????·?????;2;0;21;Italy;R;75;185;3;1;1;A;90;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;80;22;73;61;71;79;64;72;69;76;62;60;50;68;73;62;66;74;66;77;85;57;60;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Special;1;131;1;4299;13;0;1;1;3;8;1;1;0;0;;7;
1066;Roberto Torres;ROBERTO TORRES;???;2;0;31;Spain;R;75;176;3;5;5;B;3;6;0;0;0;0;0;0;1;1;1;1;0;1;0;0;RMF;72;43;66;65;74;73;71;71;71;76;81;63;48;69;85;81;79;70;69;77;66;71;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Build;0;131;1;5588;7;1;1;1;1;1;1;1;0;0;Osasuna;10;
1070;David Turnbull;TURNBULL;??·????;1;2385;22;Scotland;R;75;185;5;8;7;B;189;5;0;0;0;0;0;0;1;0;0;1;0;0;0;0;CMF;68;52;50;76;74;71;74;79;73;72;76;79;50;68;72;70;72;70;79;84;65;70;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;2;2;1;Build;0;131;0;4962;10;1;1;1;2;8;1;1;20;0;Celtic;14;
1075;Giacinto Facchetti;FACCHETTI;?????·?????;2;0;22;Italy;R;82;191;8;7;7;B;121;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;LB;78;85;90;84;76;76;83;80;74;65;78;85;50;92;78;78;83;90;92;86;82;92;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Special;1;131;1;4736;13;0;1;1;1;1;1;1;0;0;;21;Itália Clássica
1086;Calvin Twigt;TWIGT;?????·??????;3;0;19;Netherlands;R;68;178;3;1;1;B;55;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;67;62;70;76;64;72;78;76;60;78;78;62;50;68;77;69;72;72;81;82;70;64;66;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;958;0;5033;12;1;1;1;1;1;1;1;0;0;Volendam;8;
1104;Forss;FORSS;????·?????;2;0;31;Finland;R;68;178;4;6;6;B;123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;76;40;77;75;72;72;71;69;75;64;60;78;50;78;80;77;81;78;75;80;78;74;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4414;10;1;1;1;1;1;1;1;31;0;Middlesbrough;21;Finlândia
1115;Alexander Isak;ISAK;?????????;1;0;18;Sweden;R;70;190;4;7;6;B;26;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;83;35;73;82;72;69;65;65;81;65;74;82;50;78;81;83;87;80;76;85;75;68;75;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;6;1;Build;0;131;0;4324;10;1;1;1;2;8;1;1;114;93;Newcastle United;14;Suécia
1182;Gábor Király;KIRALY;????·????;2;0;38;Hungary;R;91;191;5;4;4;B;90;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;80;55;57;57;59;65;71;44;44;48;55;81;86;67;54;66;85;60;81;76;75;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4505;10;1;1;1;1;1;1;2;0;0;;7;
1203;Milan Heca;MILAN HECA;?????;1;1714;30;Czech Republic;R;81;192;6;3;3;B;90;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;33;78;44;51;55;50;66;70;40;43;43;48;78;82;74;50;66;85;66;77;74;76;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4315;10;1;1;1;1;1;1;1;0;0;Viktoria Plzen;29;
1225;Thomas Ince;INCE;???·???;3;0;29;England;L;66;178;5;5;4;A;51;2;0;0;0;0;0;0;0;1;1;1;1;1;1;0;LMF;76;42;68;82;72;72;70;69;66;65;65;79;50;76;84;82;84;75;75;75;75;69;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;1;Build;0;1078;0;4394;10;1;1;1;1;1;1;1;0;0;Watford;7;
1255;Giulio Donati;DONATI;?·?????;3;677;32;Italy;R;80;178;5;4;5;B;153;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;RB;68;65;70;76;72;75;74;77;61;54;70;74;50;75;75;80;82;78;85;80;78;73;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;Build;0;131;0;4297;18;1;1;0;1;1;1;1;0;0;;7;
1275;Andrézinho;ANDREZINHO;????;1;141;25;Portugal;R;69;174;5;1;1;B;83;4;0;0;0;0;0;0;1;0;0;1;0;1;0;0;CMF;71;66;79;80;66;73;64;74;74;68;64;73;50;74;74;68;67;80;92;88;82;66;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Default;0;131;0;4430;8;1;1;1;1;1;1;1;9;59;Santa Clara;21;
1287;Junior Sambia;SAMBIA;?????;2;0;25;France;R;73;185;4;4;4;B;55;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;RB;68;56;63;76;71;75;79;81;69;78;76;75;50;69;75;75;80;81;81;86;79;68;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;1;Default;0;131;0;4405;1;1;0;0;1;1;1;1;0;0;Salernitana 1919;6;
1290;Brajan Gruda;B. GRUDA;????;1;0;20;Germany;L;71;178;5;5;5;B;26;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;RWF;79;55;78;79;77;79;80;80;80;79;79;79;41;84;80;79;79;80;80;82;82;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;257;0;5316;1;1;1;1;3;1;1;3;78;12;Brighton Albion;8;
1296;Jajá;JAJA;Jaja;3;1156;20;Brazil;R;68;180;4;3;3;B;26;4;0;0;0;0;0;0;0;0;0;0;1;0;1;1;LWF;72;46;65;77;72;71;70;71;72;68;66;71;50;77;80;77;78;81;75;76;70;64;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Build;0;635;0;4798;22;1;1;1;1;10;1;1;28;28;Athletico Paranaense;12;
1308;M. Petrov;M. PETROV;????? ????;2;1614;33;Bulgaria;L;77;179;4;3;3;B;52;3;0;0;0;0;0;0;0;1;1;0;1;1;1;0;LMF;77;42;68;83;77;78;82;84;73;76;84;79;50;72;81;83;81;77;76;83;70;80;65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Special;1;240;1;4315;10;1;1;1;1;1;1;1;0;0;;17;Bulgária
1310;Mauro Camoranesi;CAMORANESI;?????;2;0;27;Italy;R;70;174;7;6;5;B;4;4;0;0;0;0;0;0;0;0;1;1;0;1;0;0;RMF;80;57;79;92;79;77;87;82;78;77;85;93;52;80;88;86;85;77;87;83;84;78;83;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Special;1;696;1;4771;13;0;1;1;1;1;1;1;115;105;Juventus Clássico;6;
1322;T. Beekman;BEEKMAN;??·????;3;1203;21;Netherlands;L;69;178;6;4;5;B;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;CMF;73;62;67;76;68;77;72;72;70;63;72;74;48;75;78;73;77;74;84;78;78;84;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4394;25;1;1;1;1;1;1;1;0;0;NEC Nijmegen;23;
1328;Giorgos Karagounis;KARAGOUNIS;??????;2;1316;36;Greece;R;74;176;6;5;4;B;11;4;0;0;0;0;0;0;1;1;1;1;0;0;0;0;AMF;76;62;75;82;79;83;80;77;75;80;81;82;50;84;82;80;77;72;82;80;74;88;82;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2;2;1;1;Build;0;582;1;4657;13;0;1;1;2;1;1;1;22;28;Masterleague Hide1;25;
1352;Krmencik;KRMENCIK;???·?????;2;0;32;Czech Republic;R;66;170;4;3;3;C;68;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;75;62;64;77;74;77;72;73;64;74;76;76;49;75;79;75;74;76;71;73;66;80;72;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;1;1;Build;0;1006;0;5081;8;1;1;1;1;10;1;1;0;0;;11;República Checa
1357;Shovkovskyi;SHOVKOVSKYI;O·????????;2;2244;37;Ukraine;R;88;191;4;3;3;C;95;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;86;55;54;55;55;56;58;45;45;45;53;84;87;69;55;66;85;57;73;70;82;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4268;10;1;1;1;1;1;1;1;0;0;;7;
1398;Pawel Dawidowicz;DAWIDOWICZ;??????;2;0;22;Poland;R;76;188;4;5;5;B;55;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;DMF;63;69;75;69;75;76;68;74;63;58;68;73;50;76;80;72;79;76;81;79;77;68;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Build;0;131;0;4535;26;1;1;1;1;1;1;1;0;0;Hellas Verona;27;
1409;Terry Sanniez;SANNIEZ;????·???;3;0;26;Ghana;R;82;174;6;1;1;A;3;3;0;0;0;1;1;0;0;1;1;0;0;0;0;0;RB;64;67;68;68;75;78;69;74;56;72;66;72;50;78;81;66;78;70;81;86;69;64;72;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Build;0;131;0;4508;18;1;1;1;1;1;1;1;0;0;NEC Nijmegen;34;
1453;Beau Vilters;BEAU VILTERS;????;1;0;17;Germany;R;74;188;4;5;5;A;42;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;53;68;76;68;71;74;70;69;61;58;55;70;50;73;71;63;74;80;75;79;72;66;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;131;0;4514;7;1;1;1;1;1;1;1;0;0;;7;
1466;Logan Costa;COSTA;????·???;1;0;21;France;R;87;188;4;4;4;B;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;55;66;67;63;63;65;64;61;52;53;55;65;50;69;65;66;73;79;68;67;68;60;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;Default;0;131;0;4324;4;1;0;0;1;1;1;1;0;0;Toulouse;14;
1498;Samuel Eto'o;ETO'O;???;3;790;34;Cameroon;R;75;180;4;7;6;B;76;7;0;0;0;0;0;0;0;1;1;1;1;1;1;1;SS;83;55;75;83;80;78;77;76;82;74;81;83;49;84;85;79;85;82;82;83;82;79;79;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;5;1;Special;1;272;1;4347;11;1;1;1;3;1;3;1;70;7;;7;
1601;Ayrton Lucas;AYRTON LUCAS;????·????????;1;55;27;Brazil;L;73;176;6;3;3;B;48;7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;72;56;68;79;75;77;77;80;67;78;82;79;50;74;78;82;83;76;80;79;71;72;76;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;3;1;2;1;Build;0;131;0;4552;1;1;1;1;1;11;1;1;85;20;Flamengo;6;
1621;Arthur Vermeeren;ARTHUR V.;Ögmundur Kristinsson;1;0;19;Belgium;R;78;180;5;5;5;B;43;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;70;81;81;78;80;79;80;80;80;80;78;78;75;78;75;78;78;76;79;79;76;78;77;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;187;1;4262;8;1;1;1;4;1;1;3;55;40;;7;
1631;Ronaldinho ;RONALDINHO;???????;1;2121;25;Brazil;R;75;182;7;6;5;B;60;7;0;0;0;0;0;0;0;1;1;1;1;1;1;0;AMF;94;40;72;89;90;88;86;85;88;87;85;88;50;89;94;93;89;88;86;86;80;86;88;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;1;Special;1;209;1;4284;6;1;1;1;4;9;5;1;62;8;;7;
1633;Galeno;GALENO;?????·???;2;1227;24;Brazil;R;75;184;3;5;5;A;54;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;RWF;80;45;79;86;80;77;83;80;81;80;81;78;50;74;84;88;90;72;82;78;74;67;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;4;1;Special;1;223;1;4298;1;1;0;1;4;1;1;1;16;22;Porto;13;
1638;Mario Sampirisi;SAMPIRISI;???·??????;1;0;29;Italy;R;75;188;4;5;5;B;90;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;RB;66;72;75;75;72;71;73;75;65;63;72;74;50;74;76;76;80;80;82;75;77;69;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4534;18;1;0;0;1;1;1;1;0;0;;7;
1639;Alex;ALEX;?????;2;81;35;Brazil;L;77;176;6;6;4;B;38;5;0;0;0;0;0;0;1;0;0;1;0;0;1;0;AMF;81;51;79;88;89;82;87;81;86;87;85;82;50;79;84;79;82;81;79;86;76;74;75;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;4;1;Build;0;1117;0;4506;13;0;1;1;2;10;1;1;0;0;Masterleague Hide2;14;
1642;Nahuel Estévez;ESTEVEZ;??????;2;0;25;Argentina;R;77;182;4;4;5;B;59;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;CMF;65;55;63;75;72;70;74;79;69;67;67;76;50;68;74;72;78;78;77;84;72;64;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;1;1;Build;0;131;0;4372;10;1;0;0;1;1;1;1;0;0;;7;
1653;Leonardo Bittencourt;BITTENCOURT;??????·???;2;1985;28;Germany;R;60;171;4;6;6;B;3;5;0;0;0;0;0;0;1;1;1;1;1;1;0;0;RMF;72;47;66;80;74;67;73;67;70;74;78;83;50;76;87;83;82;67;84;81;74;76;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;Build;0;889;0;4964;3;1;1;1;2;8;1;1;0;0;Werder Bremen;10;
1668;I, Mahnashi;I, MAHNASHI;???·??????;1;1864;23;Saudi Arabia;R;70;171;5;4;4;B;69;3;0;0;1;0;0;1;1;0;0;0;0;0;0;0;CMF;58;78;77;76;75;75;74;74;65;64;63;74;50;81;78;74;73;80;75;76;83;80;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;1;Default;0;131;0;4271;8;1;1;1;1;1;1;1;0;0;;7;
1669;Nicolò Bianchi;NICOLO BIANCHI;??·??;1;0;29;Italy;R;76;184;4;5;5;B;63;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;CMF;67;63;72;76;77;75;75;77;65;66;64;78;50;76;77;80;77;77;78;77;76;67;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;257;0;5896;15;1;0;1;1;1;1;1;0;0;;7;
1697;Jorge Colmán;JORGE COLMAN;??????;1;2173;24;Paraguay;R;78;183;5;7;7;C;210;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;80;45;82;80;75;75;75;75;80;64;68;80;50;80;72;72;78;80;78;80;80;75;75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Default;0;929;1;5004;17;1;1;1;1;1;1;1;2;0;Olimpia;90;
1714;Luca Oyen;OYEN;???·????;2;0;18;Belgium;R;64;172;4;4;4;B;84;3;0;0;0;0;0;0;0;0;0;1;1;1;1;0;SS;60;31;49;79;73;66;65;68;58;56;57;83;50;65;82;78;74;65;69;78;59;62;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Build;0;131;0;4495;10;1;1;1;1;10;1;1;0;0;Genk;24;
1732;Scott Malone;SCOTT MALONE;????;2;0;26;England;L;83;189;6;4;3;B;48;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;LB;80;37;70;63;70;74;71;76;65;75;74;78;50;76;58;59;73;75;72;77;73;80;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;131;1;4234;10;1;0;0;1;1;1;1;0;0;;7;
1737;Luka Modric;MODRIC;?????;2;1723;37;Croatia;R;66;172;6;7;5;B;8;6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;CMF;81;65;62;93;92;83;89;83;73;75;84;93;50;80;88;85;73;74;82;83;66;82;92;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;2;1;1;Special;1;141;1;4694;21;1;1;0;4;1;1;1;106;-11;Real Madrid;10;Croácia
1747;Walcott;WALCOTT;?????·???????;2;2480;28;England;R;68;175;4;5;4;C;87;6;0;0;0;0;0;0;0;1;1;0;1;1;1;1;RWF;68;39;64;76;66;77;73;75;78;72;75;71;48;76;95;94;93;71;73;78;74;75;68;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;2;4;1;Special;1;410;1;4485;2;1;1;1;1;1;1;1;33;57;;7;
